"global_var_name","file","start_line","end_line"
"je_opt_cache_oblivious","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",106,106
"je_zero_realloc_count","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",122,122
"je_zero_realloc_mode_names","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",124,124
"je_malloc_init_state","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",183,183
"je_opt_zero_realloc_action","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",114,114
"je_opt_narenas","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",152,152
"je_opt_zero","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",151,151
"je_opt_experimental_infallible_new","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",150,150
"je_opt_xmalloc","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",149,149
"je_opt_utrace","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",148,148
"je_junk_alloc_callback","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",145,145
"je_junk_free_callback","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",146,146
"je_opt_junk_free","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",91,91
"je_opt_junk_alloc","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",84,84
"je_opt_junk","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",77,77
"je_opt_hpa_sec_opts","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",163,163
"je_opt_hpa_opts","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",162,162
"je_opt_hpa","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",161,161
"je_opt_confirm_conf","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",76,76
"je_opt_trust_madvise","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",98,98
"je_opt_abort_conf","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",68,68
"je_opt_abort","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",61,61
"je_malloc_slow","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",186,186
"je_thp_mode_names","/home/runner/work/redis/redis/deps/jemalloc/src/pages.c",38,38
"je_init_system_thp_mode","/home/runner/work/redis/redis/deps/jemalloc/src/pages.c",45,45
"je_opt_thp","/home/runner/work/redis/redis/deps/jemalloc/src/pages.c",44,44
"pages_can_hugify","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/pages.h",82,82
"pages_can_purge_forced","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/pages.h",70,70
"pages_can_purge_lazy","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/pages.h",63,63
"getdate_err","/usr/x86_64-linux-gnu/include/time.h",426,426
"timezone","/usr/x86_64-linux-gnu/include/time.h",234,234
"daylight","/usr/x86_64-linux-gnu/include/time.h",233,233
"tzname","/usr/x86_64-linux-gnu/include/time.h",225,225
"__timezone","/usr/x86_64-linux-gnu/include/time.h",220,220
"__daylight","/usr/x86_64-linux-gnu/include/time.h",219,219
"__tzname","/usr/x86_64-linux-gnu/include/time.h",218,218
"je_sz_large_pad","/home/runner/work/redis/redis/deps/jemalloc/src/sz.c",7,7
"je_sz_size2index_tab","/home/runner/work/redis/redis/deps/jemalloc/src/sz.c",89,89
"je_sz_index2size_tab","/home/runner/work/redis/redis/deps/jemalloc/src/sz.c",73,73
"je_sz_pind2sz_tab","/home/runner/work/redis/redis/deps/jemalloc/src/sz.c",6,6
"cache_bin_trailing_junk","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/cache_bin.h",31,31
"cache_bin_preceding_junk","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/cache_bin.h",28,28
"je_ticker_geom_table","/home/runner/work/redis/redis/deps/jemalloc/src/ticker.c",23,23
"piecewise_construct","/usr/include/c++/13/bits/stl_pair.h",83,83
"je_witness_depth_error","/home/runner/work/redis/redis/deps/jemalloc/src/witness.c",84,84
"je_witness_not_owner_error","/home/runner/work/redis/redis/deps/jemalloc/src/witness.c",72,72
"je_witness_owner_error","/home/runner/work/redis/redis/deps/jemalloc/src/witness.c",63,63
"je_witness_lock_error","/home/runner/work/redis/redis/deps/jemalloc/src/witness.c",55,55
"je_tsd_booted","/home/runner/work/redis/redis/deps/jemalloc/src/tsd.c",23,23
"je_tsd_tsd","/home/runner/work/redis/redis/deps/jemalloc/src/tsd.c",22,22
"je_tsd_tls","/home/runner/work/redis/redis/deps/jemalloc/src/tsd.c",21,21
"je_bin_infos","/home/runner/work/redis/redis/deps/jemalloc/src/bin_info.c",6,6
"dst","/home/runner/work/redis/redis/tests/modules/eventloop.c",25,25
"je_malloc_message","/home/runner/work/redis/redis/deps/jemalloc/src/malloc_io.c",74,74
"je_malloc_conf","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",33,33
"je_malloc_conf_2_conf_harder","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",55,55
"je_opt_mutex_max_spin","/home/runner/work/redis/redis/deps/jemalloc/src/mutex.c",16,16
"je_ehooks_default_extent_hooks","/home/runner/work/redis/redis/deps/jemalloc/src/ehooks.c",257,257
"je_metadata_thp_mode_names","/home/runner/work/redis/redis/deps/jemalloc/src/base.c",25,25
"je_opt_metadata_thp","/home/runner/work/redis/redis/deps/jemalloc/src/base.c",23,23
"init_lock","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",246,246
"rtree_levels","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/rtree.h",116,116
"__libc_single_threaded","/usr/x86_64-linux-gnu/include/sys/single_threaded.h",29,29
"global","/home/runner/work/redis/redis/tests/modules/auth.c",14,14
"b0","/home/runner/work/redis/redis/deps/jemalloc/src/base.c",21,21
"uaf_detect_junk","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/san.h",16,16
"je_opt_lg_san_uaf_align","/home/runner/work/redis/redis/deps/jemalloc/src/san.c",14,14
"je_opt_san_guard_small","/home/runner/work/redis/redis/deps/jemalloc/src/san.c",11,11
"je_opt_san_guard_large","/home/runner/work/redis/redis/deps/jemalloc/src/san.c",10,10
"je_hpa_hooks_default","/home/runner/work/redis/redis/deps/jemalloc/src/hpa_hooks.c",14,14
"hooks","/home/runner/work/redis/redis/deps/jemalloc/src/hook.c",18,18
"retained","/home/runner/work/redis/redis/tests/modules/commandfilter.c",18,18
"je_opt_dss","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",11,11
"je_dss_prec_names","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",13,13
"je_opt_stats_interval_opts","/home/runner/work/redis/redis/deps/jemalloc/src/stats.c",61,61
"je_opt_stats_interval","/home/runner/work/redis/redis/deps/jemalloc/src/stats.c",60,60
"je_opt_stats_print_opts","/home/runner/work/redis/redis/deps/jemalloc/src/stats.c",58,58
"je_opt_stats_print","/home/runner/work/redis/redis/deps/jemalloc/src/stats.c",57,57
"je_arenas_lock","/home/runner/work/redis/redis/deps/jemalloc/src/jemalloc.c",158,158
"je_tcaches","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",71,71
"je_tcache_bin_info","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",60,60
"je_tcache_maxclass","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",69,69
"je_nhbins","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",67,67
"je_opt_lg_tcache_flush_large_div","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",58,58
"je_opt_lg_tcache_flush_small_div","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",57,57
"je_opt_tcache_gc_delay_bytes","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",51,51
"je_opt_tcache_gc_incr_bytes","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",37,37
"opt_lg_tcache_shift","/home/runner/work/redis/redis/deps/jemalloc/include/jemalloc/internal/tcache_externs.h",10,10
"je_opt_tcache_nslots_large","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",21,21
"je_opt_tcache_nslots_small_max","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",20,20
"je_opt_tcache_nslots_small_min","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",19,19
"je_opt_lg_tcache_nslots_mul","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",31,31
"je_opt_tcache_max","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",16,16
"je_opt_tcache","/home/runner/work/redis/redis/deps/jemalloc/src/tcache.c",13,13
"je_prof_booted","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",72,72
"je_lg_prof_sample","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",66,66
"je_prof_interval","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",64,64
"je_prof_gdump_val","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",61,61
"je_prof_active_state","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",47,47
"je_opt_prof_stats","/home/runner/work/redis/redis/deps/jemalloc/src/prof_stats.c",6,6
"je_opt_prof_sys_thread_name","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",37,37
"je_opt_prof_recent_alloc_max","/home/runner/work/redis/redis/deps/jemalloc/src/prof_recent.c",10,10
"je_opt_prof_unbias","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",38,38
"je_opt_prof_prefix","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",36,36
"je_opt_prof_log","/home/runner/work/redis/redis/deps/jemalloc/src/prof_log.c",15,15
"je_opt_prof_accum","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",35,35
"je_opt_prof_leak_error","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",34,34
"je_opt_prof_leak","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",33,33
"je_opt_prof_final","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",32,32
"je_opt_prof_gdump","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",31,31
"je_opt_lg_prof_interval","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",30,30
"je_opt_lg_prof_sample","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",29,29
"je_opt_prof_thread_active_init","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",28,28
"je_opt_prof_active","/home/runner/work/redis/redis/deps/jemalloc/src/prof.c",27,27
"je_background_thread_info","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",24,24
"je_max_background_threads","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",22,22
"je_n_background_threads","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",21,21
"je_background_thread_enabled_state","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",20,20
"je_background_thread_lock","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",18,18
"je_opt_max_background_threads","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",15,15
"je_opt_background_thread","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",14,14
"je_opt_lg_extent_max_active_fit","/home/runner/work/redis/redis/deps/jemalloc/src/extent.c",14,14
"dumping","/home/runner/work/redis/redis/deps/lua/src/luac.c",30,30
"dst_offset","/home/runner/work/redis/redis/tests/modules/eventloop.c",26,26
"je_log_init_done","/home/runner/work/redis/redis/deps/jemalloc/src/log.c",7,7
"je_log_var_names","/home/runner/work/redis/redis/deps/jemalloc/src/log.c",6,6
"defrag","/home/runner/work/redis/redis/src/defrag.c",74,74
"invalid_am_bias","/home/runner/work/redis/redis/deps/fast_float/fast_float.h",458,458
"limb_bits","/home/runner/work/redis/redis/deps/fast_float/fast_float.h",2443,2443
"powers_of_ten_uint64","/home/runner/work/redis/redis/deps/fast_float/fast_float.h",3055,3055
"bigint_limbs","/home/runner/work/redis/redis/deps/fast_float/fast_float.h",2457,2457
"bigint_bits","/home/runner/work/redis/redis/deps/fast_float/fast_float.h",2456,2456
"constant_55555","/home/runner/work/redis/redis/deps/fast_float/fast_float.h",461,461
"background_thread_enabled_at_fork","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",69,69
"pthread_create_fptr","/home/runner/work/redis/redis/deps/jemalloc/src/background_thread.c",30,30
"je_prof_shifted_unbiased_cnt","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",63,63
"je_prof_unbiased_sz","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",62,62
"je_tdata_locks","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",48,48
"je_gctx_locks","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",39,39
"je_prof_dump_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",30,30
"je_tdatas_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",29,29
"je_bt2gctx_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_data.c",28,28
"je_log_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_log.c",107,107
"je_prof_recent_alloc_list","/home/runner/work/redis/redis/deps/jemalloc/src/prof_recent.c",14,14
"je_prof_recent_dump_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_recent.c",16,16
"je_prof_recent_alloc_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_recent.c",11,11
"je_prof_stats_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_stats.c",7,7
"je_prof_dump_open_maps","/home/runner/work/redis/redis/deps/jemalloc/src/prof_sys.c",468,468
"je_prof_dump_write_file","/home/runner/work/redis/redis/deps/jemalloc/src/prof_sys.c",403,403
"je_prof_dump_open_file","/home/runner/work/redis/redis/deps/jemalloc/src/prof_sys.c",393,393
"je_prof_sys_thread_name_read","/home/runner/work/redis/redis/deps/jemalloc/src/prof_sys.c",316,316
"je_prof_base","/home/runner/work/redis/redis/deps/jemalloc/src/prof_sys.c",40,40
"je_prof_dump_filename_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/prof_sys.c",28,28
"ws","/home/runner/work/redis/redis/src/memtest.c",39,39
"wclog","/usr/include/c++/13/iostream",71,71
"wcerr","/usr/include/c++/13/iostream",70,70
"wcout","/usr/include/c++/13/iostream",69,69
"wcin","/usr/include/c++/13/iostream",68,68
"clog","/usr/include/c++/13/iostream",65,65
"cerr","/usr/include/c++/13/iostream",64,64
"cout","/usr/include/c++/13/iostream",63,63
"cin","/usr/include/c++/13/iostream",62,62
"ctl_mtx","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",28,28
"h_steps","/home/runner/work/redis/redis/deps/jemalloc/src/decay.c",6,6
"super_root_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",908,908
"root_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",893,893
"experimental_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",883,883
"experimental_prof_recent_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",878,878
"experimental_arenas_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",874,874
"super_experimental_arenas_i_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",870,870
"experimental_arenas_i_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",867,867
"experimental_utilization_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",862,862
"experimental_thread_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",857,857
"experimental_hooks_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",849,849
"safety_check_abort","/home/runner/work/redis/redis/deps/jemalloc/src/safety_check.c",4,4
"stats_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",834,834
"stats_mutexes_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",826,826
"highpages","/home/runner/work/redis/redis/deps/jemalloc/src/extent.c",29,29
"curpages","/home/runner/work/redis/redis/deps/jemalloc/src/extent.c",28,28
"stats_mutexes_prof_stats_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_prof_recent_dump_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_prof_recent_alloc_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_prof_dump_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_prof_thds_data_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_prof_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_ctl_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_mutexes_max_per_bg_thd_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"dss_max","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",36,36
"dss_exhausted","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",34,34
"dss_extending","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",32,32
"dss_base","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",30,30
"dss_prec_default","/home/runner/work/redis/redis/deps/jemalloc/src/extent_dss.c",26,26
"stats_mutexes_background_thread_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",823,823
"stats_background_thread_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",816,816
"stats_arenas_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",812,812
"super_stats_arenas_i_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",808,808
"stats_arenas_i_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",773,773
"stats_arenas_i_hpa_shard_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",759,759
"stats_arenas_i_hpa_shard_nonfull_slabs_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",754,754
"super_stats_arenas_i_hpa_shard_nonfull_slabs_j_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",749,749
"stats_arenas_i_hpa_shard_nonfull_slabs_j_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",734,734
"stats_arenas_i_hpa_shard_empty_slabs_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",719,719
"stats_arenas_i_hpa_shard_full_slabs_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",704,704
"stats_arenas_i_mutexes_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",698,698
"stats_arenas_i_mutexes_hpa_sec_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",695,695
"stats_arenas_i_mutexes_hpa_shard_grow_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",695,695
"stats_arenas_i_mutexes_hpa_shard_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",695,695
"stats_arenas_i_mutexes_tcache_list_node","/home/runner/work/redis/redis/deps/jemalloc/src/ctl.c",695,695
